customer_id,recency_days,recency_score,purchase_count,frequency_score,total_revenue,monetary_score,rfm_total_score,customer_segment
CUST0002452,100,3,12,3,7733.280000000001,3,9,Standard Loyal
CUST0002453,38,4,13,3,4793.46,2,9,Standard Loyal
CUST0002454,29,5,19,5,16275.33,5,15,Champions
CUST0002455,20,5,8,2,1239.14,1,8,Standard Loyal
CUST0002456,15,5,11,3,11921.14,4,12,High-Value Loyal
CUST0002457,81,4,14,4,10067.24,3,11,Loyal Frequent
CUST0002458,20,5,13,3,7734.57,3,11,Standard Loyal
CUST0002459,88,4,12,3,2492.7599999999998,1,8,Standard Loyal
CUST0002460,104,3,6,2,1158.58,1,6,Standard Loyal
CUST0002461,324,2,6,2,3828.46,1,5,At-Risk Standard
CUST0002462,52,4,4,2,1106.51,1,7,Standard Loyal
CUST0002463,52,4,13,3,1482.16,1,8,Standard Loyal
CUST0002464,6,5,19,5,10691.199999999999,4,14,Champions
CUST0002465,86,4,14,4,6525.0599999999995,2,10,Loyal Frequent
CUST0002466,5,5,7,2,10938.24,4,11,High-Value Loyal
CUST0002467,46,4,9,2,8749.3,3,9,Standard Loyal
CUST0002468,7,5,14,4,14293.539999999999,4,13,Champions
CUST0002469,108,3,11,3,16747.239999999998,5,11,High-Value Loyal
CUST0002470,18,5,11,3,4388.0599999999995,1,9,Standard Loyal
CUST0002471,145,3,9,2,5307.5,2,7,Standard Loyal
CUST0002472,8,5,14,4,7511.389999999999,3,12,Loyal Frequent
CUST0002473,78,4,8,2,3783.8,1,7,Standard Loyal
CUST0002474,118,3,14,4,7247.55,3,10,Loyal Frequent
CUST0002475,23,5,11,3,4770.86,2,10,Standard Loyal
CUST0002476,117,3,13,3,6820.79,2,8,Standard Loyal
CUST0002477,42,4,14,4,8967.06,3,11,Loyal Frequent
CUST0002478,56,4,18,5,13031.55,4,13,Champions
CUST0002479,17,5,14,4,9192.47,3,12,Loyal Frequent
CUST0002480,116,3,10,3,12906.11,4,10,High-Value Loyal
CUST0002481,84,4,10,3,5779.02,2,9,Standard Loyal
CUST0002482,46,4,17,4,12315.1,4,12,High-Value Loyal
CUST0002483,1,5,10,3,6408.3,2,10,Standard Loyal
CUST0002484,98,3,14,4,5842.44,2,9,Loyal Frequent
CUST0002485,10,5,8,2,6469.4800000000005,2,9,Standard Loyal
CUST0002486,9,5,8,2,6301.66,2,9,Standard Loyal
CUST0002487,16,5,16,4,21473.3,5,14,Champions
CUST0002488,12,5,15,4,10188.67,3,12,Loyal Frequent
CUST0002489,21,5,16,4,15006.14,5,14,Champions
CUST0002490,59,4,15,4,9585.65,3,11,Loyal Frequent
CUST0002491,35,4,24,5,7566.83,3,12,Loyal Frequent
CUST0002492,30,5,12,3,8481.22,3,11,Standard Loyal
CUST0002493,26,5,11,3,2386.92,1,9,Standard Loyal
CUST0002494,75,4,8,2,12536.11,4,10,High-Value Loyal
CUST0002495,83,4,13,3,6792.88,2,9,Standard Loyal
CUST0002496,12,5,13,3,9434.33,3,11,Standard Loyal
CUST0002497,36,4,10,3,4567.77,2,9,Standard Loyal
CUST0002498,40,4,12,3,8341.43,3,10,Standard Loyal
CUST0002499,12,5,12,3,5892.78,2,10,Standard Loyal
CUST0002500,15,5,12,3,3925.4300000000003,1,9,Standard Loyal
CUST0002501,48,4,16,4,6105.36,2,10,Loyal Frequent
CUST0002502,43,4,11,3,10709.25,4,11,High-Value Loyal
CUST0002503,7,5,13,3,24308.59,5,13,High-Value Loyal
CUST0002504,65,4,9,2,8661.99,3,9,Standard Loyal
CUST0002505,24,5,12,3,9659.09,3,11,Standard Loyal
CUST0002506,209,2,6,2,5304.9,2,6,At-Risk Standard
CUST0002507,2,5,10,3,3018.09,1,9,Standard Loyal
CUST0002508,3,5,11,3,9693.3,3,11,Standard Loyal
CUST0002509,28,5,13,3,4505.95,2,10,Standard Loyal
CUST0002510,29,5,16,4,7832.97,3,12,Loyal Frequent
CUST0002511,20,5,8,2,7282.08,3,10,Standard Loyal
CUST0002512,11,5,10,3,7694.81,3,11,Standard Loyal
CUST0002513,179,3,11,3,6283.02,2,8,Standard Loyal
CUST0002514,28,5,18,5,4371.66,1,11,Loyal Frequent
CUST0002515,8,5,10,3,12096.81,4,12,High-Value Loyal
CUST0002516,4,5,10,3,6815.57,2,10,Standard Loyal
CUST0002517,28,5,9,2,4081.04,1,8,Standard Loyal
CUST0002518,16,5,13,3,8026.030000000001,3,11,Standard Loyal
CUST0002519,11,5,11,3,7860.33,3,11,Standard Loyal
CUST0002520,95,3,9,2,6932.900000000001,2,7,Standard Loyal
CUST0002521,95,3,15,4,7595.209999999999,3,10,Loyal Frequent
CUST0002522,283,2,6,2,1483.15,1,5,At-Risk Standard
CUST0002523,10,5,17,4,8441.42,3,12,Loyal Frequent
CUST0002524,6,5,17,4,12142.05,4,13,Champions
CUST0002525,85,4,7,2,4158.61,1,7,Standard Loyal
CUST0002526,29,5,16,4,5313.12,2,11,Loyal Frequent
CUST0002527,73,4,11,3,10666.210000000001,4,11,High-Value Loyal
CUST0002528,104,3,8,2,5890.919999999999,2,7,Standard Loyal
CUST0002529,20,5,15,4,13433.04,4,13,Champions
CUST0002530,36,4,8,2,4058.55,1,7,Standard Loyal
CUST0002531,6,5,16,4,16297.83,5,14,Champions
CUST0002532,29,5,10,3,10734.41,4,12,High-Value Loyal
CUST0002533,195,2,5,2,7011.1,2,6,At-Risk Standard
CUST0002534,107,3,8,2,2335.58,1,6,Standard Loyal
CUST0002535,88,4,15,4,9175.31,3,11,Loyal Frequent
CUST0002536,34,4,13,3,13018.48,4,11,High-Value Loyal
CUST0002537,16,5,9,2,9474.49,3,10,Standard Loyal
CUST0002538,49,4,8,2,13633.28,4,10,High-Value Loyal
CUST0002539,4,5,22,5,6271.22,2,12,Loyal Frequent
CUST0002540,112,3,16,4,7178.070000000001,3,10,Loyal Frequent
CUST0002541,15,5,13,3,9151.84,3,11,Standard Loyal
CUST0002542,29,5,23,5,13780.51,4,14,Champions
CUST0002543,12,5,9,2,5046.19,2,9,Standard Loyal
CUST0002544,62,4,17,4,8151.65,3,11,Loyal Frequent
CUST0002545,145,3,11,3,6854.33,2,8,Standard Loyal
CUST0002546,124,3,10,3,6303.74,2,8,Standard Loyal
CUST0002547,8,5,12,3,3698.35,1,9,Standard Loyal
CUST0002548,12,5,12,3,1814.01,1,9,Standard Loyal
CUST0002549,25,5,13,3,7529.05,3,11,Standard Loyal
CUST0002550,72,4,13,3,7604.49,3,10,Standard Loyal
CUST0002551,0,5,14,4,12318.23,4,13,Champions
CUST0002552,43,4,5,2,4668.07,2,8,Standard Loyal
CUST0002553,65,4,10,3,4132.070000000001,1,8,Standard Loyal
CUST0002554,319,2,6,2,7575.61,3,7,At-Risk Standard
CUST0002555,91,3,12,3,6355.030000000001,2,8,Standard Loyal
CUST0002556,4,5,10,3,10257.97,3,11,Standard Loyal
CUST0002557,15,5,7,2,3860.5299999999997,1,8,Standard Loyal
CUST0002558,62,4,16,4,12517.91,4,12,High-Value Loyal
CUST0002559,5,5,13,3,19738.86,5,13,High-Value Loyal
CUST0002560,7,5,13,3,2204.33,1,9,Standard Loyal
CUST0002561,9,5,9,2,2981.4900000000002,1,8,Standard Loyal
CUST0002562,15,5,13,3,7901.589999999999,3,11,Standard Loyal
CUST0002563,6,5,18,5,16590.25,5,15,Champions
CUST0002564,0,5,15,4,16632.32,5,14,Champions
CUST0002565,72,4,7,2,3627.62,1,7,Standard Loyal
CUST0002566,17,5,15,4,11074.73,4,13,Champions
CUST0002567,34,4,16,4,7759.4,3,11,Loyal Frequent
CUST0002568,52,4,10,3,4949.79,2,9,Standard Loyal
CUST0002569,122,3,10,3,6095.83,2,8,Standard Loyal
CUST0002570,36,4,8,2,5238.7,2,8,Standard Loyal
CUST0002571,71,4,12,3,2164.35,1,8,Standard Loyal
CUST0002572,153,3,7,2,2789.38,1,6,Standard Loyal
CUST0002573,3,5,19,5,14352.11,4,14,Champions
CUST0002574,14,5,14,4,2568.09,1,10,Loyal Frequent
CUST0002575,10,5,11,3,7818.22,3,11,Standard Loyal
CUST0002576,119,3,10,3,5440.49,2,8,Standard Loyal
CUST0002577,53,4,15,4,15789.23,5,13,Champions
CUST0002578,35,4,13,3,12622.740000000002,4,11,High-Value Loyal
CUST0002579,9,5,11,3,7054.38,2,10,Standard Loyal
CUST0002580,26,5,13,3,6663.28,2,10,Standard Loyal
CUST0002581,27,5,15,4,8461.68,3,12,Loyal Frequent
CUST0002582,153,3,10,3,3500.04,1,7,Standard Loyal
CUST0002583,37,4,12,3,9678.83,3,10,Standard Loyal
CUST0002584,33,4,14,4,14785.84,4,12,High-Value Loyal
CUST0002585,14,5,10,3,21272.24,5,13,High-Value Loyal
CUST0002586,313,2,8,2,7108.35,2,6,At-Risk Standard
CUST0002587,209,2,7,2,1895.18,1,5,At-Risk Standard
CUST0002588,53,4,8,2,3903.11,1,7,Standard Loyal
CUST0002589,13,5,11,3,7369.96,3,11,Standard Loyal
CUST0002590,1,5,11,3,7753.0,3,11,Standard Loyal
CUST0002591,47,4,15,4,15567.73,5,13,Champions
CUST0002592,60,4,13,3,6170.92,2,9,Standard Loyal
CUST0002593,0,5,4,2,5540.1,2,9,Standard Loyal
CUST0002594,27,5,12,3,1711.94,1,9,Standard Loyal
CUST0002595,102,3,18,5,7219.26,3,11,Loyal Frequent
CUST0002596,1,5,13,3,5613.4800000000005,2,10,Standard Loyal
CUST0002597,190,2,13,3,7877.15,3,8,At-Risk Standard
CUST0002598,2,5,15,4,9114.73,3,12,Loyal Frequent
CUST0002599,6,5,19,5,6003.919999999999,2,12,Loyal Frequent
CUST0002600,12,5,14,4,6673.9800000000005,2,11,Loyal Frequent
CUST0002601,41,4,10,3,5806.4400000000005,2,9,Standard Loyal
CUST0002602,50,4,13,3,5048.85,2,9,Standard Loyal
CUST0002603,55,4,12,3,8861.0,3,10,Standard Loyal
CUST0002604,2,5,14,4,6610.27,2,11,Loyal Frequent
CUST0002605,16,5,15,4,5953.83,2,11,Loyal Frequent
CUST0002606,22,5,14,4,3744.0499999999997,1,10,Loyal Frequent
CUST0002607,111,3,9,2,4521.65,2,7,Standard Loyal
CUST0002608,13,5,23,5,19822.33,5,15,Champions
CUST0002609,10,5,15,4,7563.39,3,12,Loyal Frequent
CUST0002610,26,5,11,3,3620.8500000000004,1,9,Standard Loyal
CUST0002611,21,5,10,3,4837.01,2,10,Standard Loyal
CUST0002612,16,5,14,4,21818.850000000002,5,14,Champions
CUST0002613,117,3,12,3,4825.860000000001,2,8,Standard Loyal
CUST0002614,11,5,8,2,3553.55,1,8,Standard Loyal
CUST0002615,122,3,7,2,6227.7,2,7,Standard Loyal
CUST0002616,3,5,16,4,4980.3,2,11,Loyal Frequent
CUST0002617,71,4,12,3,4228.47,1,8,Standard Loyal
CUST0002618,77,4,12,3,13498.09,4,11,High-Value Loyal
CUST0002619,64,4,11,3,10233.33,3,10,Standard Loyal
CUST0002620,100,3,12,3,5835.38,2,8,Standard Loyal
CUST0002621,5,5,15,4,14187.92,4,13,Champions
CUST0002622,51,4,10,3,3811.66,1,8,Standard Loyal
CUST0002623,18,5,11,3,13568.77,4,12,High-Value Loyal
CUST0002624,30,5,8,2,1030.08,1,8,Standard Loyal
CUST0002625,52,4,8,2,4733.78,2,8,Standard Loyal
CUST0002626,14,5,14,4,7494.68,3,12,Loyal Frequent
CUST0002627,57,4,12,3,6244.11,2,9,Standard Loyal
CUST0002628,19,5,11,3,9387.380000000001,3,11,Standard Loyal
CUST0002629,22,5,14,4,16389.34,5,14,Champions
CUST0002630,17,5,10,3,8299.36,3,11,Standard Loyal
CUST0002631,51,4,9,2,3555.08,1,7,Standard Loyal
CUST0002632,0,5,17,4,9547.14,3,12,Loyal Frequent
CUST0002633,28,5,11,3,7880.27,3,11,Standard Loyal
CUST0002634,40,4,8,2,6938.42,2,8,Standard Loyal
CUST0002635,45,4,9,2,7014.66,2,8,Standard Loyal
CUST0002636,140,3,9,2,2792.5,1,6,Standard Loyal
CUST0002637,62,4,10,3,6791.42,2,9,Standard Loyal
CUST0002638,104,3,12,3,7062.51,2,8,Standard Loyal
CUST0002639,24,5,16,4,16574.96,5,14,Champions
CUST0002640,13,5,21,5,25928.84,5,15,Champions
CUST0002641,27,5,11,3,3243.76,1,9,Standard Loyal
CUST0002642,2,5,16,4,6304.469999999999,2,11,Loyal Frequent
CUST0002643,9,5,9,2,4065.85,1,8,Standard Loyal
CUST0002644,17,5,12,3,4347.32,1,9,Standard Loyal
CUST0002645,81,4,10,3,4825.37,2,9,Standard Loyal
CUST0002646,16,5,10,3,3036.3999999999996,1,9,Standard Loyal
CUST0002647,101,3,11,3,7057.75,2,8,Standard Loyal
CUST0002648,10,5,12,3,3351.7,1,9,Standard Loyal
CUST0002649,78,4,5,2,1747.05,1,7,Standard Loyal
CUST0002650,39,4,15,4,11878.85,4,12,High-Value Loyal
CUST0002651,1,5,19,5,6167.38,2,12,Loyal Frequent
CUST0002652,2,5,15,4,13156.5,4,13,Champions
CUST0002653,44,4,11,3,4946.32,2,9,Standard Loyal
CUST0002654,27,5,8,2,7879.1,3,10,Standard Loyal
CUST0002655,111,3,9,2,4287.28,1,6,Standard Loyal
CUST0002656,44,4,12,3,1386.3,1,8,Standard Loyal
CUST0002657,28,5,18,5,13360.87,4,14,Champions
CUST0002658,6,5,13,3,4538.74,2,10,Standard Loyal
CUST0002659,24,5,17,4,7146.099999999999,2,11,Loyal Frequent
CUST0002660,35,4,13,3,13171.69,4,11,High-Value Loyal
CUST0002661,124,3,10,3,3314.48,1,7,Standard Loyal
CUST0002662,101,3,18,5,18883.01,5,13,High-Value Loyal
CUST0002663,34,4,13,3,16983.4,5,12,High-Value Loyal
CUST0002664,13,5,13,3,11589.23,4,12,High-Value Loyal
CUST0002665,30,5,15,4,8524.019999999999,3,12,Loyal Frequent
CUST0002666,22,5,8,2,4078.92,1,8,Standard Loyal
CUST0002667,19,5,12,3,6210.469999999999,2,10,Standard Loyal
CUST0002668,29,5,13,3,12166.67,4,12,High-Value Loyal
CUST0002669,2,5,14,4,15005.93,5,14,Champions
CUST0002670,2,5,16,4,12762.28,4,13,Champions
CUST0002671,0,5,15,4,19077.39,5,14,Champions
CUST0002672,41,4,20,5,20686.989999999998,5,14,Champions
CUST0002673,10,5,16,4,5746.38,2,11,Loyal Frequent
CUST0002674,1,5,8,2,8538.220000000001,3,10,Standard Loyal
CUST0002675,54,4,22,5,23015.27,5,14,Champions
CUST0002676,42,4,13,3,10804.02,4,11,High-Value Loyal
CUST0002677,36,4,9,2,5980.68,2,8,Standard Loyal
CUST0002678,0,5,14,4,5265.75,2,11,Loyal Frequent
CUST0002679,11,5,11,3,5440.43,2,10,Standard Loyal
CUST0002680,40,4,7,2,13813.07,4,10,High-Value Loyal
CUST0002681,32,4,15,4,11902.960000000001,4,12,High-Value Loyal
CUST0002682,54,4,10,3,5084.26,2,9,Standard Loyal
CUST0002683,33,4,13,3,6696.5,2,9,Standard Loyal
CUST0002684,38,4,12,3,5930.28,2,9,Standard Loyal
CUST0002685,123,3,14,4,7579.4,3,10,Loyal Frequent
CUST0002686,89,4,14,4,5900.24,2,10,Loyal Frequent
CUST0002687,30,5,9,2,5507.4,2,9,Standard Loyal
CUST0002688,14,5,12,3,12494.789999999999,4,12,High-Value Loyal
CUST0002689,165,3,8,2,11563.07,4,9,High-Value Loyal
CUST0002690,0,5,13,3,10104.019999999999,3,11,Standard Loyal
CUST0002691,96,3,9,2,5062.79,2,7,Standard Loyal
CUST0002692,51,4,12,3,1510.0,1,8,Standard Loyal
CUST0002693,16,5,8,2,3029.65,1,8,Standard Loyal
CUST0002694,20,5,14,4,5818.7300000000005,2,11,Loyal Frequent
CUST0002695,26,5,17,4,13575.29,4,13,Champions
CUST0002696,4,5,16,4,9903.56,3,12,Loyal Frequent
CUST0002697,102,3,13,3,10311.06,3,9,Standard Loyal
CUST0002698,13,5,12,3,15294.35,5,13,High-Value Loyal
CUST0002699,2,5,9,2,13295.36,4,11,High-Value Loyal
CUST0002700,3,5,15,4,5813.27,2,11,Loyal Frequent
CUST0002701,95,3,13,3,8830.99,3,9,Standard Loyal
CUST0002702,8,5,12,3,24017.61,5,13,High-Value Loyal
CUST0002703,120,3,12,3,4380.42,1,7,Standard Loyal
CUST0002704,35,4,12,3,5571.0199999999995,2,9,Standard Loyal
CUST0002705,84,4,6,2,2309.08,1,7,Standard Loyal
CUST0002706,34,4,10,3,6005.79,2,9,Standard Loyal
CUST0002707,23,5,14,4,6026.47,2,11,Loyal Frequent
CUST0002708,1,5,19,5,12205.55,4,14,Champions
CUST0002709,8,5,13,3,9338.52,3,11,Standard Loyal
CUST0002710,0,5,19,5,15771.06,5,15,Champions
CUST0002711,27,5,11,3,3446.6,1,9,Standard Loyal
CUST0002712,9,5,8,2,5836.88,2,9,Standard Loyal
CUST0002713,43,4,17,4,11291.23,4,12,High-Value Loyal
CUST0002714,53,4,15,4,6702.18,2,10,Loyal Frequent
CUST0002715,50,4,17,4,15477.97,5,13,Champions
CUST0002716,53,4,9,2,5975.96,2,8,Standard Loyal
CUST0002717,31,4,8,2,4948.51,2,8,Standard Loyal
CUST0002718,62,4,12,3,8506.47,3,10,Standard Loyal
CUST0002719,4,5,15,4,9977.09,3,12,Loyal Frequent
CUST0002720,24,5,23,5,10806.619999999999,4,14,Champions
CUST0002721,39,4,16,4,5003.1,2,10,Loyal Frequent
CUST0002722,24,5,9,2,5805.19,2,9,Standard Loyal
CUST0002723,20,5,12,3,1764.44,1,9,Standard Loyal
CUST0002724,26,5,10,3,8006.83,3,11,Standard Loyal
CUST0002725,47,4,12,3,9387.55,3,10,Standard Loyal
CUST0002726,10,5,10,3,3123.21,1,9,Standard Loyal
CUST0002727,16,5,15,4,14926.42,4,13,Champions
CUST0002728,2,5,16,4,5004.54,2,11,Loyal Frequent
CUST0002729,40,4,7,2,15034.83,5,11,High-Value Loyal
CUST0002730,35,4,12,3,17314.08,5,12,High-Value Loyal
CUST0002731,51,4,10,3,8549.48,3,10,Standard Loyal
CUST0002732,44,4,11,3,9120.34,3,10,Standard Loyal
CUST0002733,18,5,25,5,7598.1,3,13,Champions
CUST0002734,12,5,14,4,8652.45,3,12,Loyal Frequent
CUST0002735,46,4,11,3,1166.18,1,8,Standard Loyal
CUST0002736,14,5,10,3,11547.039999999999,4,12,High-Value Loyal
CUST0002737,121,3,9,2,1559.43,1,6,Standard Loyal
CUST0002738,79,4,11,3,4850.6,2,9,Standard Loyal
CUST0002739,54,4,12,3,4182.46,1,8,Standard Loyal
CUST0002740,59,4,9,2,2939.7799999999997,1,7,Standard Loyal
CUST0002741,19,5,11,3,3385.05,1,9,Standard Loyal
CUST0002742,112,3,7,2,4373.349999999999,1,6,Standard Loyal
CUST0002743,34,4,14,4,17488.6,5,13,Champions
CUST0002744,29,5,14,4,10335.72,3,12,Loyal Frequent
CUST0002745,22,5,10,3,2343.0,1,9,Standard Loyal
CUST0002746,61,4,14,4,6274.13,2,10,Loyal Frequent
CUST0002747,25,5,19,5,37830.12,5,15,Champions
CUST0002748,69,4,14,4,5201.77,2,10,Loyal Frequent
CUST0002749,7,5,17,4,15971.169999999998,5,14,Champions
CUST0002750,10,5,14,4,10111.37,3,12,Loyal Frequent
CUST0002751,54,4,16,4,7810.29,3,11,Loyal Frequent
CUST0002752,49,4,19,5,18583.16,5,14,Champions
CUST0002753,111,3,10,3,11659.77,4,10,High-Value Loyal
CUST0002754,102,3,14,4,14376.0,4,11,High-Value Loyal
CUST0002755,28,5,18,5,14563.34,4,14,Champions
CUST0002756,1,5,7,2,6041.09,2,9,Standard Loyal
CUST0002757,0,5,15,4,7462.82,3,12,Loyal Frequent
CUST0002758,56,4,13,3,3228.85,1,8,Standard Loyal
CUST0002759,7,5,15,4,7868.3099999999995,3,12,Loyal Frequent
CUST0002760,76,4,6,2,4343.75,1,7,Standard Loyal
CUST0002761,6,5,13,3,16633.010000000002,5,13,High-Value Loyal
CUST0002762,48,4,14,4,11481.859999999999,4,12,High-Value Loyal
CUST0002763,18,5,15,4,14619.66,4,13,Champions
CUST0002764,2,5,12,3,7816.91,3,11,Standard Loyal
CUST0002765,0,5,16,4,1475.5,1,10,Loyal Frequent
CUST0002766,10,5,9,2,4149.34,1,8,Standard Loyal
CUST0002767,20,5,13,3,12129.02,4,12,High-Value Loyal
CUST0002768,21,5,14,4,10351.96,3,12,Loyal Frequent
CUST0002769,102,3,12,3,16445.780000000002,5,11,High-Value Loyal
CUST0002770,2,5,16,4,8357.710000000001,3,12,Loyal Frequent
CUST0002771,216,2,5,2,8455.5,3,7,At-Risk Standard
CUST0002772,79,4,12,3,4537.42,2,9,Standard Loyal
CUST0002773,8,5,15,4,12804.68,4,13,Champions
CUST0002774,50,4,7,2,9114.63,3,9,Standard Loyal
CUST0002775,6,5,15,4,22010.66,5,14,Champions
CUST0002776,28,5,17,4,12258.880000000001,4,13,Champions
CUST0002777,6,5,15,4,4764.63,2,11,Loyal Frequent
CUST0002778,43,4,9,2,3175.5,1,7,Standard Loyal
CUST0002779,50,4,13,3,4177.96,1,8,Standard Loyal
CUST0002780,26,5,15,4,2142.08,1,10,Loyal Frequent
CUST0002781,1,5,17,4,6471.77,2,11,Loyal Frequent
CUST0002782,30,5,8,2,8470.630000000001,3,10,Standard Loyal
CUST0002783,114,3,11,3,4563.62,2,8,Standard Loyal
CUST0002784,34,4,10,3,7062.7,2,9,Standard Loyal
CUST0002785,74,4,8,2,9528.65,3,9,Standard Loyal
CUST0002786,18,5,10,3,6595.87,2,10,Standard Loyal
CUST0002787,76,4,12,3,3000.03,1,8,Standard Loyal
CUST0002788,50,4,8,2,6348.21,2,8,Standard Loyal
CUST0002789,106,3,10,3,5752.29,2,8,Standard Loyal
CUST0002790,1,5,10,3,5237.54,2,10,Standard Loyal
CUST0002791,12,5,6,2,6261.46,2,9,Standard Loyal
CUST0002792,9,5,16,4,12985.26,4,13,Champions
CUST0002793,116,3,14,4,6524.86,2,9,Loyal Frequent
CUST0002794,15,5,14,4,10168.75,3,12,Loyal Frequent
CUST0002795,23,5,13,3,7529.6900000000005,3,11,Standard Loyal
CUST0002796,80,4,12,3,7477.27,3,10,Standard Loyal
CUST0002797,12,5,15,4,15631.58,5,14,Champions
CUST0002798,94,3,13,3,9702.4,3,9,Standard Loyal
CUST0002799,72,4,8,2,6437.59,2,8,Standard Loyal
CUST0002800,3,5,10,3,9415.94,3,11,Standard Loyal
CUST0002801,50,4,9,2,7183.76,3,9,Standard Loyal
CUST0002802,39,4,9,2,11146.6,4,10,High-Value Loyal
CUST0002803,93,3,11,3,6788.9,2,8,Standard Loyal
CUST0002804,8,5,11,3,748.14,1,9,Standard Loyal
CUST0002805,69,4,8,2,9032.17,3,9,Standard Loyal
CUST0002806,36,4,17,4,8770.45,3,11,Loyal Frequent
CUST0002807,31,4,18,5,13211.23,4,13,Champions
CUST0002808,27,5,13,3,6176.71,2,10,Standard Loyal
CUST0002809,212,2,11,3,7324.650000000001,3,8,At-Risk Standard
CUST0002810,116,3,14,4,4751.38,2,9,Loyal Frequent
CUST0002811,52,4,16,4,7903.75,3,11,Loyal Frequent
CUST0002812,29,5,15,4,3798.84,1,10,Loyal Frequent
CUST0002813,59,4,11,3,15922.81,5,12,High-Value Loyal
CUST0002814,35,4,16,4,9292.61,3,11,Loyal Frequent
CUST0002815,0,5,11,3,6202.92,2,10,Standard Loyal
CUST0002816,129,3,12,3,2275.64,1,7,Standard Loyal
CUST0002817,76,4,11,3,6951.5,2,9,Standard Loyal
CUST0002818,125,3,7,2,3874.2,1,6,Standard Loyal
CUST0002819,6,5,14,4,8060.89,3,12,Loyal Frequent
CUST0002820,27,5,12,3,4209.09,1,9,Standard Loyal
CUST0002821,3,5,10,3,11834.47,4,12,High-Value Loyal
CUST0002822,94,3,7,2,509.74,1,6,Standard Loyal
CUST0002823,7,5,15,4,3982.5299999999997,1,10,Loyal Frequent
CUST0002824,152,3,4,2,581.78,1,6,Standard Loyal
CUST0002825,130,3,10,3,10386.35,3,9,Standard Loyal
CUST0002826,75,4,11,3,6653.1900000000005,2,9,Standard Loyal
CUST0002827,75,4,8,2,6754.67,2,8,Standard Loyal
CUST0002828,0,5,7,2,2400.74,1,8,Standard Loyal
CUST0002829,49,4,8,2,4291.13,1,7,Standard Loyal
CUST0002830,16,5,13,3,7062.75,2,10,Standard Loyal
CUST0002831,7,5,19,5,9860.55,3,13,Champions
CUST0002832,88,4,10,3,7921.65,3,10,Standard Loyal
CUST0002833,30,5,8,2,2812.92,1,8,Standard Loyal
CUST0002834,22,5,13,3,5145.32,2,10,Standard Loyal
CUST0002835,14,5,13,3,10504.57,3,11,Standard Loyal
CUST0002836,37,4,11,3,5851.86,2,9,Standard Loyal
CUST0002837,135,3,11,3,5804.27,2,8,Standard Loyal
CUST0002838,46,4,16,4,6304.79,2,10,Loyal Frequent
CUST0002839,7,5,13,3,1787.69,1,9,Standard Loyal
CUST0002840,80,4,11,3,12326.65,4,11,High-Value Loyal
CUST0002841,34,4,13,3,7739.71,3,10,Standard Loyal
CUST0002842,10,5,15,4,4042.6000000000004,1,10,Loyal Frequent
CUST0002843,18,5,9,2,2674.45,1,8,Standard Loyal
CUST0002844,47,4,20,5,19504.59,5,14,Champions
CUST0002845,29,5,12,3,6947.49,2,10,Standard Loyal
CUST0002846,11,5,20,5,11365.689999999999,4,14,Champions
CUST0002847,9,5,13,3,7002.02,2,10,Standard Loyal
CUST0002848,46,4,13,3,10343.75,3,10,Standard Loyal
CUST0002849,17,5,12,3,8741.22,3,11,Standard Loyal
CUST0002850,0,5,14,4,14584.439999999999,4,13,Champions
CUST0002851,9,5,13,3,7089.58,2,10,Standard Loyal
CUST0002852,10,5,21,5,17687.77,5,15,Champions
CUST0002853,76,4,14,4,9585.42,3,11,Loyal Frequent
CUST0002854,39,4,13,3,10058.08,3,10,Standard Loyal
CUST0002855,3,5,9,2,17815.08,5,12,High-Value Loyal
CUST0002856,7,5,17,4,13317.1,4,13,Champions
CUST0002857,5,5,18,5,20957.059999999998,5,15,Champions
CUST0002858,59,4,15,4,15695.619999999999,5,13,Champions
CUST0002859,64,4,10,3,4179.37,1,8,Standard Loyal
CUST0002860,6,5,14,4,15133.1,5,14,Champions
CUST0002861,95,3,12,3,6764.2,2,8,Standard Loyal
CUST0002862,32,4,13,3,7212.389999999999,3,10,Standard Loyal
CUST0002863,77,4,7,2,3054.1,1,7,Standard Loyal
CUST0002864,78,4,14,4,6218.33,2,10,Loyal Frequent
CUST0002865,19,5,15,4,6216.83,2,11,Loyal Frequent
CUST0002866,35,4,10,3,8189.599999999999,3,10,Standard Loyal
CUST0002867,14,5,11,3,10658.48,4,12,High-Value Loyal
CUST0002868,62,4,13,3,6443.12,2,9,Standard Loyal
CUST0002869,119,3,10,3,5118.6,2,8,Standard Loyal
CUST0002870,72,4,14,4,7807.46,3,11,Loyal Frequent
CUST0002871,2,5,9,2,5841.0,2,9,Standard Loyal
CUST0002872,34,4,13,3,8686.39,3,10,Standard Loyal
CUST0002873,77,4,17,4,14597.26,4,12,High-Value Loyal
CUST0002874,49,4,12,3,2587.87,1,8,Standard Loyal
CUST0002875,52,4,14,4,17662.73,5,13,Champions
CUST0002876,90,4,13,3,8243.24,3,10,Standard Loyal
CUST0002877,31,4,17,4,12005.67,4,12,High-Value Loyal
CUST0002878,67,4,10,3,5057.35,2,9,Standard Loyal
CUST0002879,186,2,10,3,8870.86,3,8,At-Risk Standard
CUST0002880,66,4,10,3,7249.72,3,10,Standard Loyal
CUST0002881,59,4,9,2,13251.41,4,10,High-Value Loyal
CUST0002882,84,4,5,2,3238.33,1,7,Standard Loyal
CUST0002883,24,5,12,3,6881.35,2,10,Standard Loyal
